"id"	"url"	"name"	"species"	"revision"	"authors"	"last"	"communities"	"ontologies"
"WP58"	"https://www.wikipathways.org/index.php/Pathway:WP58"	"Monoamine GPCRs"	"Homo sapiens"	"113950"	"Nsalomonis, MaintBot, AlexanderPico, J.S.Fong, Khanspers, Thomas, Zari, DeSl, Egonw"	2020-12-11	""	"- id: PW:0000125|,|  value: G protein mediated signaling pathway|,|  type: Pathway Ontology"
"WP268"	"https://www.wikipathways.org/index.php/Pathway:WP268"	"Notch signaling"	"Homo sapiens"	"117167"	"169.230.77.174, MaintBot, AlexanderPico, Thomas, Khanspers, Nsalomonis, Fehrhart, Egonw, Eweitz"	2021-05-18	""	"- id: PW:0000204|,|  value: Notch signaling pathway|,|  type: Pathway Ontology"
"WP170"	"https://www.wikipathways.org/index.php/Pathway:WP170"	"Nuclear receptors"	"Homo sapiens"	"116552"	"E.Tuninsky, MaintBot, Thomas, Khanspers, Michiel, AlexanderPico, Ddigles, Egonw, Eweitz"	2021-05-07	""	"- id: PW:0000716|,|  value: transcription factor mediated signaling pathway|,|  type: Pathway Ontology"
"WP299"	"https://www.wikipathways.org/index.php/Pathway:WP299"	"Nuclear receptors in lipid metabolism and toxicity"	"Homo sapiens"	"117807"	"S.Burel, MaintBot, Thomas, Khanspers, Samuel Sklar, AlexanderPico, Egonw, Mkutmon, Eweitz"	2021-05-22	""	"- id: PW:0000010|,|  value: lipid metabolic pathway|,|  type: Pathway Ontology"
"WP80"	"https://www.wikipathways.org/index.php/Pathway:WP80"	"Nucleotide GPCRs"	"Homo sapiens"	"111167"	"Nsalomonis, MaintBot, Thomas, Khanspers, AlexanderPico, Egonw"	2020-07-21	""	"- id: PW:0000125|,|  value: G protein mediated signaling pathway|,|  type: Pathway Ontology"
"WP404"	"https://www.wikipathways.org/index.php/Pathway:WP404"	"Nucleotide metabolism"	"Homo sapiens"	"116530"	"N.Fidelman, MaintBot, Txr24, Thomas, Mjh, Khanspers, Eweitz"	2021-05-07	""	"- id: PW:0000031|,|  value: purine metabolic pathway|,|  type: Pathway Ontology"
"WP34"	"https://www.wikipathways.org/index.php/Pathway:WP34"	"Ovarian infertility"	"Homo sapiens"	"116553"	"I.BenShlomo, MaintBot, Thomas, A.Hsueh, Khanspers, AlexanderPico, Andra, Fehrhart, Eweitz"	2021-05-07	""	"- id: CL:0000023|,|  value: oocyte|,|  type: Cell Type|;|- id: CL:0000501|,|  value: granulosa cell|,|  type: Cell Type|;|- id: DOID:5223|,|  value: infertility|,|  type: Disease|;|- id: PW:0001699|,|  value: urogenital disease pathway|,|  type: Pathway Ontology"
"WP408"	"https://www.wikipathways.org/index.php/Pathway:WP408"	"Oxidative stress response"	"Homo sapiens"	"116900"	"N.Reyes, MaintBot, Khanspers, I.Reyes, Kodlips, AlexanderPico, MartijnVanIersel, Egonw, Xuyongdeng, Hhhwschmidt, Eweitz"	2021-05-15	""	"- id: PW:0000378|,|  value: oxidative stress response pathways|,|  type: Pathway Ontology"
"WP134"	"https://www.wikipathways.org/index.php/Pathway:WP134"	"Pentose phosphate metabolism"	"Homo sapiens"	"118339"	"Kdahlquist, MaintBot, MartijnVanIersel, Khanspers, AdrienDefay, AlexanderPico, Ddigles, Egonw, Mkutmon, DeSl, Fehrhart, Eweitz, Marvin M2"	2021-05-27	""	"- id: PW:0000045|,|  value: pentose phosphate shunt|,|  type: Pathway Ontology|;|- id: PW:0000045|,|  value: pentose phosphate pathway|,|  type: Pathway Ontology"
"WP24"	"https://www.wikipathways.org/index.php/Pathway:WP24"	"Peptide GPCRs"	"Homo sapiens"	"113974"	"Nsalomonis, MaintBot, AlexanderPico, Khanspers, Mkutmon, Egonw, Zari"	2020-12-14	""	"- id: PW:0000125|,|  value: G protein mediated signaling pathway|,|  type: Pathway Ontology"
"WP98"	"https://www.wikipathways.org/index.php/Pathway:WP98"	"Prostaglandin synthesis and regulation"	"Homo sapiens"	"117172"	"Nsalomonis, MaintBot, Khanspers, AlexanderPico, Mkutmon, Egonw, MirellaKalafati, Vjlynch, DeSl, Eweitz"	2021-05-18	""	"- id: PW:0000156|,|  value: prostaglandin metabolic pathway|,|  type: Pathway Ontology|;|- id: PW:0001532|,|  value: prostaglandin biosynthetic pathway|,|  type: Pathway Ontology|;|- id: PW:0000002|,|  value: classic metabolic pathway|,|  type: Pathway Ontology"
"WP183"	"https://www.wikipathways.org/index.php/Pathway:WP183"	"Proteasome degradation"	"Homo sapiens"	"117060"	"Nsalomonis, MaintBot, Fdennissen, Thomas, MartijnVanIersel, Khanspers, Evelo, Egonw, Mkutmon, Mick Eikelhof, Eweitz"	2021-05-16	""	"- id: PW:0000144|,|  value: ubiquitin/proteasome degradation pathway|,|  type: Pathway Ontology"
"WP405"	"https://www.wikipathways.org/index.php/Pathway:WP405"	"Eukaryotic transcription initiation"	"Homo sapiens"	"118377"	"Nsalomonis, MaintBot, MartijnVanIersel, AlexanderPico, Lauravanzon, Khanspers, Thomas, MirellaKalafati, Eweitz"	2021-05-27	""	"- id: PW:0001575|,|  value: RNA polymerase III transcription initiation pathway|,|  type: Pathway Ontology|;|- id: PW:0001570|,|  value: RNA polymerase I transcription initiation pathway|,|  type: Pathway Ontology|;|- id: PW:0001274|,|  value: RNA polymerase II transcription initiation pathway|,|  type: Pathway Ontology"
"WP51"	"https://www.wikipathways.org/index.php/Pathway:WP51"	"Regulation of actin cytoskeleton"	"Homo sapiens"	"116716"	"169.230.77.174, MaintBot, AlexanderPico, Khanspers, Diana.gco, Ddigles, Mkutmon, Egonw, Zari, Finterly, Eweitz"	2021-05-11	""	"- id: PW:0000004|,|  value: regulatory pathway|,|  type: Pathway Ontology|;|- id: PW:0000648|,|  value: cell adhesion signaling pathway|,|  type: Pathway Ontology"
"WP477"	"https://www.wikipathways.org/index.php/Pathway:WP477"	"Cytoplasmic ribosomal proteins"	"Homo sapiens"	"117044"	"Kdahlquist, MaintBot, MartijnVanIersel, Khanspers, Christine Chichester, AlexanderPico, Eweitz"	2021-05-16	""	"- id: PW:0000101|,|  value: translation pathway|,|  type: Pathway Ontology|;|- id: PW:0001066|,|  value: ribosome biogenesis pathway|,|  type: Pathway Ontology"
"WP26"	"https://www.wikipathways.org/index.php/Pathway:WP26"	"S1P receptor signal transduction"	"Homo sapiens"	"118660"	"S.Doniger, MaintBot, Thomas, MartijnVanIersel, Khanspers, AlexanderPico, Ddigles, Zari, Eweitz, DeSl"	2021-05-31	""	"- id: PW:0000125|,|  value: G protein mediated signaling pathway|,|  type: Pathway Ontology|;|- id: PW:0000960|,|  value: sphingosine 1-phosphate signaling pathway|,|  type: Pathway Ontology|;|- id: PW:0000003|,|  value: signaling pathway|,|  type: Pathway Ontology"
"WP313"	"https://www.wikipathways.org/index.php/Pathway:WP313"	"Hepatocyte growth factor receptor signaling"	"Homo sapiens"	"118735"	"169.230.77.174, MaintBot, MartijnVanIersel, Khanspers, Mkutmon, Zari, Roelod, Eweitz, DeSl"	2021-06-01	""	"- id: PW:0000578|,|  value: scatter factor/hepatocyte growth factor signaling pathway|,|  type: Pathway Ontology|;|- id: CL:0000182|,|  value: hepatocyte|,|  type: Cell Type|;|- id: PW:0000105|,|  value: Rho/Rac/Cdc42 mediated signaling pathway|,|  type: Pathway Ontology"
"WP247"	"https://www.wikipathways.org/index.php/Pathway:WP247"	"Small ligand GPCRs"	"Homo sapiens"	"118104"	"Nsalomonis, MaintBot, AlexanderPico, Khanspers, Egonw, Eweitz"	2021-05-24	""	"- id: PW:0000125|,|  value: G protein mediated signaling pathway|,|  type: Pathway Ontology"
"WP289"	"https://www.wikipathways.org/index.php/Pathway:WP289"	"Myometrial relaxation and contraction pathways"	"Homo sapiens"	"116545"	"Nsalomonis, MaintBot, AlexanderPico, Thomas, Khanspers, MartijnVanIersel, Egonw, Mkutmon, Fehrhart, Eweitz"	2021-05-07	""	"- id: PW:0000003|,|  value: signaling pathway|,|  type: Pathway Ontology|;|- id: CL:0000192|,|  value: smooth muscle cell|,|  type: Cell Type"
"WP430"	"https://www.wikipathways.org/index.php/Pathway:WP430"	"Statin inhibition of cholesterol production"	"Homo sapiens"	"119069"	"Nsalomonis, AlexanderPico, MaintBot, Khanspers, Thomas, BruceConklin, Samuel Sklar, Egonw, Mkutmon, Evelo, Anwesha, DeSl, Eweitz"	2021-06-14	""	"- id: PW:0000020|,|  value: cardiovascular disease pathway|,|  type: Pathway Ontology|;|- id: PW:0000724|,|  value: statin drug pathway|,|  type: Pathway Ontology|;|- id: CL:0000182|,|  value: hepatocyte|,|  type: Cell Type|;|- id: DOID:1287|,|  value: cardiovascular system disease|,|  type: Disease|;|- id: CL:0000584|,|  value: enterocyte|,|  type: Cell Type"
"WP496"	"https://www.wikipathways.org/index.php/Pathway:WP496"	"Steroid biosynthesis"	"Homo sapiens"	"119106"	"A.Kwa, MaintBot, MartijnVanIersel, Khanspers, AlexanderPico, Anatolymikutin, Egonw, Mkutmon, DeSl, Eweitz, Finterly"	2021-06-17	""	"- id: PW:0000040|,|  value: steroid hormone biosynthetic pathway|,|  type: Pathway Ontology"
"WP311"	"https://www.wikipathways.org/index.php/Pathway:WP311"	"Ketone bodies synthesis and degradation"	"Homo sapiens"	"117180"	"N.Reyes, MaintBot, Thomas, Khanspers, AdrienDefay, Ddigles, Evelo, Egonw, Eweitz"	2021-05-18	""	"- id: PW:0000777|,|  value: ketone bodies degradation pathway|,|  type: Pathway Ontology|;|- id: PW:0000776|,|  value: ketone bodies biosynthetic pathway|,|  type: Pathway Ontology|;|- id: PW:0000069|,|  value: ketone bodies metabolic pathway|,|  type: Pathway Ontology"
"WP366"	"https://www.wikipathways.org/index.php/Pathway:WP366"	"TGF-beta signaling pathway"	"Homo sapiens"	"117839"	"A.Pandey, MaintBot, Nsalomonis, Khanspers, AlexanderPico, NetPath, Egonw, Zari, Mkutmon, L Dupuis, DeSl, Eweitz"	2021-05-22	"CIRM_Related"	"- id: PW:0000329|,|  value: transforming growth factor-beta superfamily mediated signaling pathway|,|  type: Pathway Ontology"
"WP560"	"https://www.wikipathways.org/index.php/Pathway:WP560"	"TGF-beta receptor signaling"	"Homo sapiens"	"117838"	"N.Gal, MaintBot, Thomas, AlexanderPico, MartijnVanIersel, Samuel Sklar, Khanspers, IreneHemel, Eweitz"	2021-05-22	"CIRM_Related"	"- id: PW:0000329|,|  value: transforming growth factor-beta superfamily mediated signaling pathway|,|  type: Pathway Ontology"
"WP231"	"https://www.wikipathways.org/index.php/Pathway:WP231"	"TNF-alpha signaling pathway"	"Homo sapiens"	"116472"	"A.Pandey, MaintBot, Burak, AlexanderPico, Evelo, Nsalomonis, Khanspers, NetPath, Ddigles, Mkutmon, Zari, Egonw, L Dupuis, Eweitz"	2021-05-07	""	"- id: DOID:8406|,|  value: Signal Transduction Pathway Deregulation|,|  type: Disease|;|- id: PW:0000233|,|  value: tumor necrosis factor mediated signaling pathway|,|  type: Pathway Ontology"
"WP107"	"https://www.wikipathways.org/index.php/Pathway:WP107"	"Translation factors"	"Homo sapiens"	"117851"	"Kdahlquist, MaintBot, MartijnVanIersel, Khanspers, Michiel, Mkutmon, Eweitz"	2021-05-22	""	"- id: PW:0000101|,|  value: translation pathway|,|  type: Pathway Ontology"
"WP325"	"https://www.wikipathways.org/index.php/Pathway:WP325"	"Triacylglyceride synthesis"	"Homo sapiens"	"116669"	"Evelo, MaintBot, AlexanderPico, Khanspers, AdrienDefay, Jessev1993, Egonw, Eweitz"	2021-05-09	""	"- id: PW:0000736|,|  value: triacylglycerol biosynthetic pathway|,|  type: Pathway Ontology"
"WP465"	"https://www.wikipathways.org/index.php/Pathway:WP465"	"Tryptophan metabolism"	"Homo sapiens"	"119262"	"L.M.Ferrante, MaintBot, AlexanderPico, Khanspers, AdrienDefay, Egonw, DeSl, Fehrhart, Finterly"	2021-06-23	""	"- id: PW:0000054|,|  value: tryptophan metabolic pathway|,|  type: Pathway Ontology"
"WP497"	"https://www.wikipathways.org/index.php/Pathway:WP497"	"Urea cycle and metabolism of amino groups"	"Homo sapiens"	"119105"	"L.M.Ferrante, MaintBot, Thomas, Khanspers, AdrienDefay, Mkutmon, Egonw, DeSl, IreneHemel, Finterly"	2021-06-17	""	"- id: PW:0000076|,|  value: urea cycle pathway|,|  type: Pathway Ontology"
"WP428"	"https://www.wikipathways.org/index.php/Pathway:WP428"	"Wnt signaling"	"Homo sapiens"	"116549"	"M.Lieberman, MaintBot, AlexanderPico, MartijnVanIersel, Khanspers, Thomas, Ewexler, Zari, Mkutmon, Fehrhart, Egonw, DeSl, Eweitz"	2021-05-07	""	"- id: PW:0000008|,|  value: Wnt signaling pathway|,|  type: Pathway Ontology|;|- id: PW:0000201|,|  value: Wnt signaling, canonical pathway|,|  type: Pathway Ontology"
"WP411"	"https://www.wikipathways.org/index.php/Pathway:WP411"	"mRNA processing"	"Homo sapiens"	"117160"	"Nsalomonis, MaintBot, AlexanderPico, MartijnVanIersel, Khanspers, Ddigles, Zari, Mkutmon, Andrewlmason, Fehrhart, Eweitz"	2021-05-18	""	"- id: PW:0000100|,|  value: transcription pathway|,|  type: Pathway Ontology|;|- id: PW:0001073|,|  value: spliceosome pathway|,|  type: Pathway Ontology"
"WP400"	"https://www.wikipathways.org/index.php/Pathway:WP400"	"p38 MAPK signaling pathway"	"Homo sapiens"	"116725"	"S.Burel, MaintBot, Thomas, Khanspers, Ramesh, AlexanderPico, Mkutmon, Eweitz"	2021-05-11	""	"- id: PW:0000198|,|  value: p38 MAPK signaling pathway|,|  type: Pathway Ontology"
"WP396"	"https://www.wikipathways.org/index.php/Pathway:WP396"	"ACE inhibitor pathway"	"Mus musculus"	"116828"	"C.F.Thorn, MaintBot, Khanspers, Thomas, Egonw, Christine Chichester, Eweitz"	2021-05-14	""	"- id: PW:0001228|,|  value: ACE inhibitor drug pathway|,|  type: Pathway Ontology"
"WP175"	"https://www.wikipathways.org/index.php/Pathway:WP175"	"Acetylcholine synthesis"	"Mus musculus"	"116832"	"A.Kwa, MaintBot, Thomas, Toxlab, Christine Chichester, Khanspers, Mkutmon, Eweitz"	2021-05-14	""	"- id: PW:0000408|,|  value: acetylcholine metabolic pathway|,|  type: Pathway Ontology"
"WP447"	"https://www.wikipathways.org/index.php/Pathway:WP447"	"Adipogenesis genes"	"Mus musculus"	"87026"	"M.Patti, MaintBot, Khanspers, MartijnVanIersel, Claudio.j.villanueva, Mkutmon"	2016-07-15	""	"- id: PW:0000650|,|  value: signaling pathway pertinent to development|,|  type: Pathway Ontology"
"WP240"	"https://www.wikipathways.org/index.php/Pathway:WP240"	"Alanine and aspartate metabolism"	"Mus musculus"	"115416"	"L.M.Ferrante, MaintBot, Mauro, Khanspers, MartijnVanIersel, Egonw, Christine Chichester, Mkutmon, Mick Eikelhof"	2021-02-18	""	"- id: PW:0000028|,|  value: alanine, aspartate and glutamate metabolic pathway|,|  type: Pathway Ontology"
"WP488"	"https://www.wikipathways.org/index.php/Pathway:WP488"	"Alpha 6 beta 4 integrin signaling pathway"	"Mus musculus"	"117859"	"A.Pandey, MaintBot, Khanspers, Christine Chichester, Mkutmon, Eweitz"	2021-05-23	""	"- id: PW:0000286|,|  value: integrin mediated signaling pathway|,|  type: Pathway Ontology"
"WP522"	"https://www.wikipathways.org/index.php/Pathway:WP522"	"Biogenic amine synthesis"	"Mus musculus"	"116829"	"AlexanderPico, MaintBot, Thomas, Christine Chichester, Mkutmon, Eweitz"	2021-05-14	""	"- id: PW:0001234 |,|  value: biogenic amine biosynthetic pathway|,|  type: Pathway Ontology"
"WP460"	"https://www.wikipathways.org/index.php/Pathway:WP460"	"Blood clotting cascade"	"Mus musculus"	"117865"	"A.Kwa, MaintBot, Thomas, Christine Chichester, Eweitz"	2021-05-23	""	"- id: PW:0000474|,|  value: coagulation cascade pathway|,|  type: Pathway Ontology"
"WP553"	"https://www.wikipathways.org/index.php/Pathway:WP553"	"Calcium regulation in cardiac cells"	"Mus musculus"	"117867"	"Nsalomonis, MaintBot, J.Fong, N.Cotte, Thomas, Khanspers, Christine Chichester, Egonw, Siangyun.ang, Mkutmon, Eweitz"	2021-05-23	""	"- id: PW:0001140|,|  value: calcium/calcium-mediated signaling pathway|,|  type: Pathway Ontology"
"WP413"	"https://www.wikipathways.org/index.php/Pathway:WP413"	"G1 to S cell cycle control"	"Mus musculus"	"84705"	"A.C.Zambon, Nsalomonis, MaintBot, Khanspers, Christine Chichester, Mkutmon"	2016-03-15	""	"- id: PW:0000095|,|  value: G1/S DNA damage checkpoint pathway|,|  type: Pathway Ontology"
"WP103"	"https://www.wikipathways.org/index.php/Pathway:WP103"	"Cholesterol biosynthesis"	"Mus musculus"	"116834"	"M.Lieberman, MaintBot, N.Mantei, Thomas, Christine Chichester, Egonw, Irenemolina, DeSl, Eweitz"	2021-05-14	""	"- id: PW:0000454|,|  value: cholesterol biosynthetic pathway|,|  type: Pathway Ontology"
"WP544"	"https://www.wikipathways.org/index.php/Pathway:WP544"	"Exercise-induced circadian regulation"	"Mus musculus"	"117882"	"A.C.Zambon, MaintBot, Evelo, Khanspers, Mkutmon, AlexanderPico, Susan, Eweitz"	2021-05-23	""	"- id: PW:0000004|,|  value: regulatory pathway|,|  type: Pathway Ontology|;|- id: CL:0008002|,|  value: skeletal muscle fiber|,|  type: Cell Type"
"WP200"	"https://www.wikipathways.org/index.php/Pathway:WP200"	"Complement activation, classical pathway"	"Mus musculus"	"117868"	"Nsalomonis, MaintBot, Khanspers, MartijnVanIersel, Christine Chichester, Mkutmon, Eweitz"	2021-05-23	""	"- id: PW:0000503|,|  value: classical complement pathway|,|  type: Pathway Ontology"
"WP222"	"https://www.wikipathways.org/index.php/Pathway:WP222"	"Cytokines and inflammatory response"	"Mus musculus"	"116835"	"S.Burel, MaintBot, Khanspers, Thomas, FerryJagers, Andra, Christine Chichester, Youngw, Mkutmon, Egonw, Eweitz"	2021-05-14	""	"- id: PW:0000024|,|  value: inflammatory response pathway|,|  type: Pathway Ontology"
"WP150"	"https://www.wikipathways.org/index.php/Pathway:WP150"	"DNA replication"	"Mus musculus"	"117872"	"Kdahlquist, MaintBot, D.Koren, Thomas, Christine Chichester, Eweitz"	2021-05-23	""	"- id: PW:0000098|,|  value: DNA replication pathway|,|  type: Pathway Ontology"
"WP265"	"https://www.wikipathways.org/index.php/Pathway:WP265"	"Delta-Notch signaling pathway"	"Mus musculus"	"117870"	"A.Pandey, MaintBot, AlexanderPico, Christine Chichester, Eweitz"	2021-05-23	""	"- id: PW:0000204|,|  value: Notch signaling pathway|,|  type: Pathway Ontology"
"WP572"	"https://www.wikipathways.org/index.php/Pathway:WP572"	"EGFR1 signaling pathway"	"Mus musculus"	"117874"	"A.Pandey, MaintBot, Michiel, AlexanderPico, Christine Chichester, Jmelius, Eweitz"	2021-05-23	""	"- id: PW:0000170|,|  value: epidermal growth factor/neuregulin signaling pathway|,|  type: Pathway Ontology"
"WP339"	"https://www.wikipathways.org/index.php/Pathway:WP339"	"ESC pluripotency pathways"	"Mus musculus"	"116720"	"Khanspers, MaintBot, AlexanderPico, Cannin, MartijnVanIersel, Egonw, Elisa, DeSl, Marvin M2, Liyou, Eweitz"	2021-05-11	"CIRM_Related"	"- id: CL:0002322|,|  value: embryonic stem cell|,|  type: Cell Type|;|- id: PW:0000102|,|  value: the extracellular signal-regulated Raf/Mek/Erk signaling pathway|,|  type: Pathway Ontology"
"WP318"	"https://www.wikipathways.org/index.php/Pathway:WP318"	"Eicosanoid synthesis"	"Mus musculus"	"117878"	"A.Kwa, MaintBot, Khanspers, Thomas, Christine Chichester, Mkutmon, Eweitz"	2021-05-23	""	"- id: PW:0001239 |,|  value: eicosanoid biosynthetic pathway|,|  type: Pathway Ontology"
"WP295"	"https://www.wikipathways.org/index.php/Pathway:WP295"	"Electron transport chain"	"Mus musculus"	"117879"	"Kdahlquist, MaintBot, M.Braymer, AlexanderPico, Christine Chichester, Khanspers, Egonw, Mkutmon, Papax, Fehrhart, Eweitz"	2021-05-23	""	"- id: PW:0000034|,|  value: electron transport chain pathway|,|  type: Pathway Ontology"
"WP571"	"https://www.wikipathways.org/index.php/Pathway:WP571"	"FAS pathway and stress induction of HSP regulation"	"Mus musculus"	"117883"	"169.230.77.174, MaintBot, Thomas, Khanspers, Christine Chichester, L Dupuis, Ddigles, Eweitz"	2021-05-23	""	"- id: PW:0000681|,|  value: FasL mediated signaling pathway|,|  type: Pathway Ontology"
"WP33"	"https://www.wikipathways.org/index.php/Pathway:WP33"	"Fatty acid omega-oxidation"	"Mus musculus"	"117885"	"Evelo, MaintBot, Thomas, Christine Chichester, Eweitz"	2021-05-23	""	"- id: PW:0001253|,|  value: fatty acid omega degradation pathway|,|  type: Pathway Ontology"
"WP336"	"https://www.wikipathways.org/index.php/Pathway:WP336"	"Fatty acid biosynthesis"	"Mus musculus"	"117884"	"Kdahlquist, MaintBot, Evelo, Bassetfrog, Christine Chichester, Mkutmon, Eweitz"	2021-05-23	""	"- id: PW:0000029|,|  value: fatty acid biosynthetic pathway|,|  type: Pathway Ontology"
"WP85"	"https://www.wikipathways.org/index.php/Pathway:WP85"	"Focal adhesion"	"Mus musculus"	"116710"	"169.230.77.174, MaintBot, Khanspers, Christine Chichester, Egonw, Jmelius, L Dupuis, NhungP, Eweitz"	2021-05-11	""	"- id: PW:0000648|,|  value: cell adhesion signaling pathway|,|  type: Pathway Ontology"
